,dataset_name,window_len_neuro_back,window_len_neuro_forward,window_len_vascu_back,poly_degree,aggregate_window,alpha,test_size,mse_train,mae_train,r2_train,mse_test,mae_test,r2_test
1933,2021_02_01_neurovascular_datasets,7,7,5,,flatten,10000.0,700,2.806497585171114,1.1687977156194937,0.8103048006514666,13.962142158696802,2.7761644525734592,-0.26573974590274196
1934,2021_02_01_neurovascular_datasets,7,7,5,,flatten,10000.0,700,2.8962357678645545,1.1956978535491318,0.8039802520544923,15.397698974035212,2.9111017942939017,-0.37801391459679023
1935,2021_02_01_neurovascular_datasets,7,7,5,,flatten,10000.0,700,2.9498402596020807,1.2116789824946919,0.8001548545079432,16.299655251410787,2.995016804481484,-0.4499852337522801
1936,2021_02_01_neurovascular_datasets,7,7,7,,flatten,10000.0,700,1.7987204183757097,0.9174662348988681,0.8799135987445621,13.422905437015334,2.740442451619445,-0.24201305364693698
1937,2021_02_01_neurovascular_datasets,7,7,7,,flatten,10000.0,700,1.8594965123091505,0.9437804473509056,0.8755804259068868,15.598189895626692,2.9379191159091764,-0.4054134374410957
1938,2021_02_01_neurovascular_datasets,7,7,7,,flatten,10000.0,700,1.8842045095639048,0.9552022355143214,0.8736594621412518,16.854532861586907,3.0497198332152213,-0.5003690400606744
1939,2021_02_01_neurovascular_datasets,7,7,7,,flatten,10000.0,700,1.899067711129378,0.9619492766112321,0.8725087740359768,17.598932765351815,3.116658823922094,-0.5586192076514316
1940,2021_02_01_neurovascular_datasets,7,7,9,,flatten,10000.0,700,1.2695662306761724,0.764518107846854,0.9157384999026577,14.44100374355723,2.8432871997842413,-0.3286044063097474
1941,2021_02_01_neurovascular_datasets,7,7,9,,flatten,10000.0,700,1.283185048909293,0.7757886687192311,0.9146199055966665,16.21774398777378,3.002016174899279,-0.46481887080473194
1942,2021_02_01_neurovascular_datasets,7,7,9,,flatten,10000.0,700,1.2888213249495242,0.7804075665677876,0.9141506764314706,17.1395639262498,3.0856544109893322,-0.5374424774247056
1943,2021_02_01_neurovascular_datasets,7,7,9,,flatten,10000.0,700,1.2932015239739383,0.7832097499886264,0.9138479787043271,17.700705471054572,3.135714020841774,-0.5793381992921599
1944,2021_02_01_neurovascular_datasets,7,7,11,,flatten,10000.0,700,0.9377308690308847,0.6516527332257445,0.9380979623854115,14.859033841386216,2.8835577170206257,-0.3582066764028734
1945,2021_02_01_neurovascular_datasets,7,7,11,,flatten,10000.0,700,0.9374807286680367,0.6560988418946555,0.9379814434285045,16.27851395336673,3.0105490037286997,-0.46767266199017293
1946,2021_02_01_neurovascular_datasets,7,7,11,,flatten,10000.0,700,0.9374848791455747,0.6577185646149182,0.9379579216889071,16.956940502236463,3.0736066560118624,-0.5233196296304014
1947,2021_02_01_neurovascular_datasets,7,7,11,,flatten,10000.0,700,0.9379517548798517,0.6587311489047277,0.9379204355280129,17.338520389436024,3.1088179292079277,-0.5547025354519058
1948,2021_02_01_neurovascular_datasets,7,7,13,,flatten,10000.0,700,0.7207200050566679,0.5669881767356366,0.9526240717197514,14.979913698968673,2.893371472428262,-0.35948831757156047
1949,2021_02_01_neurovascular_datasets,7,7,13,,flatten,10000.0,700,0.7153543030311401,0.5679979947915355,0.9528424211248324,16.104253567902287,2.993732343388782,-0.4454793190571406
1950,2021_02_01_neurovascular_datasets,7,7,13,,flatten,10000.0,700,0.7142718574243343,0.5684480730383143,0.952915352144892,16.613070026853475,3.042436801418086,-0.48773806605209186
1951,2021_02_01_neurovascular_datasets,7,7,13,,flatten,10000.0,700,0.7141314001624182,0.5687527428496485,0.9529505789424786,16.89502320957762,3.069334945460485,-0.5114191790445703
1952,2021_02_01_neurovascular_datasets,7,7,15,,flatten,10000.0,700,0.5707946529255236,0.5014201712909058,0.9625482314813708,14.927115566818747,2.886873629606559,-0.3483490516429282
1953,2021_02_01_neurovascular_datasets,7,7,15,,flatten,10000.0,700,0.5658558483051924,0.5011167161297537,0.9628193126052641,15.82455382185953,2.9686664627727373,-0.4165859022644737
1954,2021_02_01_neurovascular_datasets,7,7,15,,flatten,10000.0,700,0.564260841970386,0.5009394742193267,0.9629187214022842,16.217128956375664,3.007390119949342,-0.4495569106376658
1955,2021_02_01_neurovascular_datasets,7,7,15,,flatten,10000.0,700,0.5638009035862066,0.5009677800787461,0.9629577137427395,16.42032884366139,3.027714560198282,-0.4675645431839397
1956,2021_02_01_neurovascular_datasets,7,7,17,,flatten,10000.0,700,0.4631177548061028,0.449014403751817,0.9696495461470236,14.824547735938541,2.876516553438937,-0.33360212062050326
1957,2021_02_01_neurovascular_datasets,7,7,17,,flatten,10000.0,700,0.4590101673500803,0.4482968353557039,0.969877085504014,15.527677570266814,2.9418104125836195,-0.3885769956747594
1958,2021_02_01_neurovascular_datasets,7,7,17,,flatten,10000.0,700,0.45807728372243595,0.44810852687172803,0.9699526741815622,15.829956126240525,2.9719495500962188,-0.4144038929905317
1959,2021_02_01_neurovascular_datasets,7,7,17,,flatten,10000.0,700,0.4577226564683766,0.4480438283376871,0.969989992240819,15.991194827884703,2.988465696117751,-0.42885811763281806
1960,2021_02_01_neurovascular_datasets,7,7,19,,flatten,10000.0,700,0.3842517612696453,0.4069697533997691,0.9748568010188745,14.650580167591624,2.859036468166431,-0.31579541150083573
1961,2021_02_01_neurovascular_datasets,7,7,19,,flatten,10000.0,700,0.381045563156101,0.4060375815840358,0.9750498652664437,15.231951049877955,2.9143967501843235,-0.3615044369576627
1962,2021_02_01_neurovascular_datasets,7,7,19,,flatten,10000.0,700,0.38010208202798923,0.4056752733162151,0.9751164691001403,15.466136819370197,2.9386710391256172,-0.3819286819968676
1963,2021_02_01_neurovascular_datasets,7,7,19,,flatten,10000.0,700,0.3796864983820367,0.40555016994072973,0.9751478727918472,15.588007502488969,2.9515067211019637,-0.39310717150614527
1964,2021_02_01_neurovascular_datasets,7,7,21,,flatten,10000.0,700,0.32335988748309735,0.3717854948867294,0.9788378262570941,14.466525046028858,2.8406305473921765,-0.2971001983871609
1965,2021_02_01_neurovascular_datasets,7,7,21,,flatten,10000.0,700,0.32083376470874814,0.3708576767509133,0.9789952915312518,14.946128953037755,2.8868458644304655,-0.33476509110362407
1966,2021_02_01_neurovascular_datasets,7,7,21,,flatten,10000.0,700,0.3201685505450709,0.37053518324704127,0.9790468365472074,15.14371005320876,2.9072024438448896,-0.35171100391376675
1967,2021_02_01_neurovascular_datasets,7,7,21,,flatten,10000.0,700,0.31980999582643543,0.3703981625790452,0.979073423843918,15.244704976626364,2.9175032695692042,-0.36077066800156954
1968,2021_02_01_neurovascular_datasets,7,9,0,,flatten,100.0,700,9.723942648315269,2.2737439809616737,0.32898806800912717,13.836378836246201,2.7770257508349054,-0.24213278819103515
1969,2021_02_01_neurovascular_datasets,7,9,0,,flatten,100.0,700,9.734327772161413,2.2750987847572883,0.32830620717933845,13.844842860572351,2.7767913649817677,-0.24144203865294503
1970,2021_02_01_neurovascular_datasets,7,9,0,,flatten,100.0,700,9.74254436018776,2.276165685555096,0.3277628627285861,13.877251688563765,2.7778455757045966,-0.2406870050955975
1971,2021_02_01_neurovascular_datasets,7,9,0,,flatten,100.0,700,9.746262205168291,2.276759257939722,0.32748363992778723,13.923374117864466,2.7795977569765777,-0.23990785079647253
1972,2021_02_01_neurovascular_datasets,7,9,1,,flatten,10000.0,700,5.292989698562587,1.5544663108198482,0.6350778474273614,7.369172972122897,1.9826493360149213,0.3081060327518274
1973,2021_02_01_neurovascular_datasets,7,9,1,,flatten,10000.0,700,6.2460184556870315,1.7258446819013027,0.5712663199447755,9.219081774346927,2.2233867857684877,0.15422824734448193
1974,2021_02_01_neurovascular_datasets,7,9,1,,flatten,100.0,700,4.801455387042408,1.52115825135004,0.6774286022832422,14.336439105609076,2.7608308157632955,-0.26685141539080914
1975,2021_02_01_neurovascular_datasets,7,9,1,,flatten,100.0,700,4.961612587071428,1.560924677126167,0.6654902612447919,15.651521325162236,2.8973600185255006,-0.3837497224475645
1976,2021_02_01_neurovascular_datasets,7,9,3,,flatten,10000.0,700,3.790396979455363,1.334467703338749,0.7406584105825385,9.320108332363649,2.2636894794653015,0.1235881039191336
1977,2021_02_01_neurovascular_datasets,7,9,3,,flatten,10000.0,700,4.243780925160517,1.4363088320597273,0.7104548573518484,11.521761498715332,2.5127445248548046,-0.05819235301197012
1978,2021_02_01_neurovascular_datasets,7,9,3,,flatten,10000.0,700,4.4827654724939,1.490536460972477,0.6938683542363413,12.93649263551415,2.6635065538401532,-0.17429754994356417
1979,2021_02_01_neurovascular_datasets,7,9,3,,flatten,10000.0,700,4.627560277211959,1.523243649053746,0.6836655168441417,13.87458438041053,2.7587627151000786,-0.24894013726758013
1980,2021_02_01_neurovascular_datasets,7,9,5,,flatten,10000.0,700,2.6146683270908126,1.1123499060709316,0.8230596476985946,11.52443109479136,2.5409664033620634,-0.08514310491579101
1981,2021_02_01_neurovascular_datasets,7,9,5,,flatten,10000.0,700,2.800052529956402,1.1673942638066384,0.8106157583020713,13.81796352423989,2.7704305910497506,-0.2705329001105771
1982,2021_02_01_neurovascular_datasets,7,9,5,,flatten,10000.0,700,2.8898289271599884,1.1942769699704565,0.8043605201324117,15.230328090834297,2.904536784055403,-0.38338746684874997
1983,2021_02_01_neurovascular_datasets,7,9,5,,flatten,10000.0,700,2.943106847810191,1.210213153774556,0.8005815818698766,16.15265628163925,2.988973876543721,-0.45430129296037264
1984,2021_02_01_neurovascular_datasets,7,9,7,,flatten,10000.0,700,1.7954007932625173,0.9165097542898327,0.8799762110832435,13.325453344768404,2.735545961609272,-0.24419919614355975
1985,2021_02_01_neurovascular_datasets,7,9,7,,flatten,10000.0,700,1.856113854372855,0.9428388205153002,0.8757220983595744,15.439009491690129,2.931014936116531,-0.4101754431623863
1986,2021_02_01_neurovascular_datasets,7,9,7,,flatten,10000.0,700,1.8809449673887595,0.9543034195675089,0.8738380361358838,16.678332373159904,3.04227660064266,-0.5059353245753568
1987,2021_02_01_neurovascular_datasets,7,9,7,,flatten,10000.0,700,1.8957765099539106,0.9610458551640839,0.8727091068695577,17.444345871557275,3.1098988505910508,-0.5630765612332109
1988,2021_02_01_neurovascular_datasets,7,9,9,,flatten,10000.0,700,1.269160546206824,0.7643732779116059,0.9157667935167761,14.439236261890278,2.843099725348753,-0.3284263187231892
1989,2021_02_01_neurovascular_datasets,7,9,9,,flatten,10000.0,700,1.2827318227368258,0.7756255592481651,0.9146513071995078,16.214954151148,3.001746253228721,-0.4645514456129839
1990,2021_02_01_neurovascular_datasets,7,9,9,,flatten,10000.0,700,1.288344071962878,0.7802342407496202,0.9141837992680337,17.136070683126977,3.0853227028423134,-0.5371092988926327
1991,2021_02_01_neurovascular_datasets,7,9,9,,flatten,10000.0,700,1.2927087665624593,0.783028976797495,0.9138823525865285,17.69662941857692,3.135333691619186,-0.5789552468476078
1992,2021_02_01_neurovascular_datasets,7,9,11,,flatten,10000.0,700,0.9375292647011306,0.6515692222444083,0.9381117888105377,14.857478711183365,2.8833838582946676,-0.3580438701442693
1993,2021_02_01_neurovascular_datasets,7,9,11,,flatten,10000.0,700,0.9372664034569549,0.6560086036193243,0.9379960946064287,16.276324478645876,3.0103270843445142,-0.4674544903403413
1994,2021_02_01_neurovascular_datasets,7,9,11,,flatten,10000.0,700,0.9372655877973959,0.6576252499945201,0.9379729422258355,16.954326653170522,3.0733530101136317,-0.5230642090148487
1995,2021_02_01_neurovascular_datasets,7,9,11,,flatten,10000.0,700,0.9377296862072397,0.6586356387965216,0.937935756221685,17.33558826737961,3.108537777391178,-0.554419631172027
1996,2021_02_01_neurovascular_datasets,7,9,13,,flatten,10000.0,700,0.720608118047241,0.5669363986006357,0.952631590829831,14.978679366172418,2.8932332478466054,-0.35935625147443084
1997,2021_02_01_neurovascular_datasets,7,9,13,,flatten,10000.0,700,0.7152409263327544,0.5679439899349219,0.952850100930578,16.10262003234672,2.993565706166187,-0.44531554561643244
1998,2021_02_01_neurovascular_datasets,7,9,13,,flatten,10000.0,700,0.7141576994711831,0.568393051638021,0.952923101426419,16.611194381356764,3.042250095445719,-0.487554829221437
1999,2021_02_01_neurovascular_datasets,7,9,13,,flatten,10000.0,700,0.714016575348163,0.5686969444418172,0.9529583922041666,16.89296418738843,3.0691331763415493,-0.5112211388934966
2000,2021_02_01_neurovascular_datasets,7,9,15,,flatten,10000.0,700,0.5707261318774256,0.5013851684561726,0.9625527739769415,14.926244783572411,2.886775705474517,-0.34825443119744254
2001,2021_02_01_neurovascular_datasets,7,9,15,,flatten,10000.0,700,0.5657876305491447,0.5010809701724717,0.962823861374671,15.823430480522134,2.968550153296868,-0.41647251396638224
2002,2021_02_01_neurovascular_datasets,7,9,15,,flatten,10000.0,700,0.5641930326996404,0.5009034091529793,0.9629232672758542,16.215848895234654,3.007263317105322,-0.4494319942022168
2003,2021_02_01_neurovascular_datasets,7,9,15,,flatten,10000.0,700,0.5637328632859261,0.5009313266489461,0.9629622801126491,16.418928826805587,3.0275796143935874,-0.46743061622329474
2004,2021_02_01_neurovascular_datasets,7,9,17,,flatten,10000.0,700,0.4630728462385755,0.44898916339475053,0.9696525154062963,14.823925381428868,2.8764455388297665,-0.33353307698087564
2005,2021_02_01_neurovascular_datasets,7,9,17,,flatten,10000.0,700,0.4589657596019524,0.4482712938689745,0.9698800378380513,15.52687311673183,2.9417269199480285,-0.3884958519270181
2006,2021_02_01_neurovascular_datasets,7,9,17,,flatten,10000.0,700,0.45803308404443377,0.4480828366846466,0.9699556130870305,15.82904840557522,2.9718589035814227,-0.4143151228434719
2007,2021_02_01_neurovascular_datasets,7,9,17,,flatten,10000.0,700,0.4576784973735978,0.44801801001462066,0.969992930309904,15.990204297214387,2.988368983210168,-0.428763166601055
2008,2021_02_01_neurovascular_datasets,7,9,19,,flatten,10000.0,700,0.3842204632736906,0.40695079319795774,0.9748588499378066,14.650102887578942,2.85898054049433,-0.3157417107122369
2009,2021_02_01_neurovascular_datasets,7,9,19,,flatten,10000.0,700,0.38101485284603,0.4060185293487537,0.9750518867477916,15.231358476714155,2.9143328182530253,-0.36144298757047433
2010,2021_02_01_neurovascular_datasets,7,9,19,,flatten,10000.0,700,0.3800717039742583,0.4056562493039781,0.9751184746861974,15.465464553875357,2.9386025660775332,-0.3818613740476969
2011,2021_02_01_neurovascular_datasets,7,9,19,,flatten,10000.0,700,0.3796562916446221,0.40553111189356383,0.9751498733384443,15.587265251648262,2.951433623721814,-0.3930347213174142
2012,2021_02_01_neurovascular_datasets,7,9,21,,flatten,10000.0,700,0.3233371567975059,0.371770681917426,0.9788393019785795,14.466127786890661,2.8405828379855462,-0.29705676660162156
2013,2021_02_01_neurovascular_datasets,7,9,21,,flatten,10000.0,700,0.3208116374559348,0.3708429108935027,0.9789967433372968,14.945640796682328,2.8867924030998258,-0.3347155042797774
2014,2021_02_01_neurovascular_datasets,7,9,21,,flatten,10000.0,700,0.32014665351399946,0.3705204395767936,0.9790482800930075,15.143164821950126,2.9071452393687496,-0.3516569657676454
2015,2021_02_01_neurovascular_datasets,7,9,21,,flatten,10000.0,700,0.31978821874323676,0.37038339224824257,0.9790748646420062,15.24411226743533,2.917443139977679,-0.360712907514465
2016,2021_02_01_neurovascular_datasets,7,11,0,,flatten,100.0,700,9.334106281397348,2.2247849967249396,0.3566349830653469,14.106641582181433,2.805133758436065,-0.26749175390193247
2017,2021_02_01_neurovascular_datasets,7,11,0,,flatten,100.0,700,9.342484835997574,2.225911770041736,0.3561181514132762,14.098352949268968,2.803875195086374,-0.2663020707098986
2018,2021_02_01_neurovascular_datasets,7,11,0,,flatten,100.0,700,9.350749403798162,2.226997988428202,0.35560528458480667,14.092151781343699,2.802948989372145,-0.26524273138112103
2019,2021_02_01_neurovascular_datasets,7,11,0,,flatten,100.0,700,9.356756833116071,2.227903202054655,0.35518380172845704,14.092401235084948,2.8024428720221577,-0.264421093133026
2020,2021_02_01_neurovascular_datasets,7,11,1,,flatten,10000.0,700,5.285978385257882,1.5533098047190905,0.6357143723464236,7.370465598947419,1.9826759760169288,0.3078571012693035
2021,2021_02_01_neurovascular_datasets,7,11,1,,flatten,10000.0,700,6.235902125074754,1.7242540915021394,0.5721646305703316,9.207744193700144,2.2226225011905867,0.15402390455000095
2022,2021_02_01_neurovascular_datasets,7,11,1,,flatten,100.0,700,4.660326080534937,1.4981665543863139,0.6873079781371629,14.420627434048859,2.772556122880775,-0.2798753631543125
2023,2021_02_01_neurovascular_datasets,7,11,1,,flatten,100.0,700,4.8077218635731676,1.535683448967147,0.6763130294114019,15.686090144396012,2.9060233980917687,-0.39816349043744326
2024,2021_02_01_neurovascular_datasets,7,11,3,,flatten,10000.0,700,3.7845725314473726,1.3333901539175752,0.7411212391498941,9.323845680205432,2.263885314379523,0.1230190232183136
2025,2021_02_01_neurovascular_datasets,7,11,3,,flatten,10000.0,700,4.23596887600965,1.4349107712895084,0.7110748858456527,11.510617046610472,2.511825051493988,-0.05875307985641578
2026,2021_02_01_neurovascular_datasets,7,11,3,,flatten,10000.0,700,4.473596636085521,1.488888395986142,0.6946065060639296,12.890580158894217,2.6610883443393645,-0.1755449187400714
2027,2021_02_01_neurovascular_datasets,7,11,3,,flatten,10000.0,700,4.617425944985365,1.521421180165934,0.6844907557910439,13.785958124927141,2.7548418706929985,-0.25129689688187357
2028,2021_02_01_neurovascular_datasets,7,11,5,,flatten,10000.0,700,2.6105239980408452,1.1114558855049022,0.823380606559183,11.522027942560412,2.540322333221414,-0.08539283444208534
2029,2021_02_01_neurovascular_datasets,7,11,5,,flatten,10000.0,700,2.7949363044533113,1.166289086455122,0.8110141970139805,13.801342530971665,2.7688194045837915,-0.2707647894045276
2030,2021_02_01_neurovascular_datasets,7,11,5,,flatten,10000.0,700,2.8841476751259325,1.1930122370209653,0.8048083708155355,15.178409466443853,2.9015969965865422,-0.38443476619870687
2031,2021_02_01_neurovascular_datasets,7,11,5,,flatten,10000.0,700,2.93727135248717,1.2088945831015476,0.8010567007447017,16.057876461873096,2.984581672113416,-0.4569578861693016
2032,2021_02_01_neurovascular_datasets,7,11,7,,flatten,10000.0,700,1.7927976990777093,0.9158534133738281,0.8801750961448714,13.323892884314539,2.7350107114541773,-0.24433945820990324
2033,2021_02_01_neurovascular_datasets,7,11,7,,flatten,10000.0,700,1.853254944665543,0.9420899863629161,0.8759402138254255,15.422776703150207,2.9293663702471484,-0.4101570276540254
2034,2021_02_01_neurovascular_datasets,7,11,7,,flatten,10000.0,700,1.8780529732766005,0.9535152656943461,0.8740683795145443,16.6273712050745,3.0391291325808982,-0.5068823110825686
2035,2021_02_01_neurovascular_datasets,7,11,7,,flatten,10000.0,700,1.892857873862665,0.9602271251593321,0.8729501229036146,17.352864099658785,3.1053517919783378,-0.5659222872742169
2036,2021_02_01_neurovascular_datasets,7,11,9,,flatten,10000.0,700,1.2676916538648477,0.7639261430917939,0.9158860139423145,14.432145546891016,2.842328789350299,-0.32813053682414817
2037,2021_02_01_neurovascular_datasets,7,11,9,,flatten,10000.0,700,1.2813462768723671,0.7751749162151966,0.9147711073162627,16.195872647791685,3.000161890822002,-0.46443079122729736
2038,2021_02_01_neurovascular_datasets,7,11,9,,flatten,10000.0,700,1.2869937470136976,0.7797792318348601,0.9143044805361046,17.085698557966566,3.0825389365224773,-0.5382844001184606
2039,2021_02_01_neurovascular_datasets,7,11,9,,flatten,10000.0,700,1.291361516797197,0.7825604775537455,0.9140054836982899,17.605552128445254,3.13105226119324,-0.5820089896179277
2040,2021_02_01_neurovascular_datasets,7,11,11,,flatten,10000.0,700,0.9373283490121356,0.6514860139356713,0.9381256407750268,14.85604236590535,2.8832153605142614,-0.35788232657289565
2041,2021_02_01_neurovascular_datasets,7,11,11,,flatten,10000.0,700,0.937051425110993,0.6559181240266866,0.9380108541703318,16.274224679423074,3.010106067901667,-0.4672384780004511
2042,2021_02_01_neurovascular_datasets,7,11,11,,flatten,10000.0,700,0.9370465899604363,0.6575318947203751,0.937988048309705,16.951731797047252,3.0730954413242255,-0.5228086226426066
2043,2021_02_01_neurovascular_datasets,7,11,11,,flatten,10000.0,700,0.9375085257701188,0.6585405649394201,0.9379510478915177,17.33265431672781,3.108254643921909,-0.5541373611750259
2044,2021_02_01_neurovascular_datasets,7,11,13,,flatten,10000.0,700,0.7204948459358488,0.5668838486194412,0.9526391726358426,14.977612528193426,2.893105912980972,-0.3592307855932967
2045,2021_02_01_neurovascular_datasets,7,11,13,,flatten,10000.0,700,0.7151256063889495,0.5678891809171331,0.9528579068376123,16.101139712710758,2.9934048499652883,-0.4451580140759375
2046,2021_02_01_neurovascular_datasets,7,11,13,,flatten,10000.0,700,0.7140422309503957,0.5683373076172681,0.9529309616225327,16.609417507266787,3.0420655620195336,-0.4873758946471389
2047,2021_02_01_neurovascular_datasets,7,11,13,,flatten,10000.0,700,0.7139007113766066,0.5686407391381,0.9529662689412565,16.89098971728531,3.0689355313755673,-0.511028647552887
2048,2021_02_01_neurovascular_datasets,7,11,15,,flatten,10000.0,700,0.570658270227921,0.5013505126154042,0.962557300949093,14.925484905008735,2.886682827967311,-0.3481648059292966
2049,2021_02_01_neurovascular_datasets,7,11,15,,flatten,10000.0,700,0.565719516261723,0.501045284256826,0.9628284291430226,15.822416133633608,2.9684367327741654,-0.41636396407580817
2050,2021_02_01_neurovascular_datasets,7,11,15,,flatten,10000.0,700,0.5641254809412476,0.5008674114661829,0.9629278328992721,16.214655849618048,3.007136891010516,-0.44931097876991055
2051,2021_02_01_neurovascular_datasets,7,11,15,,flatten,10000.0,700,0.5636652433093842,0.5008950847964032,0.9629668441481984,16.417612852833447,3.02744609842554,-0.4673021246379812
2052,2021_02_01_neurovascular_datasets,7,11,17,,flatten,10000.0,700,0.46302833015559575,0.4489644106029948,0.9696554532746587,14.823371717675782,2.8763767265582474,-0.3334660405133375
2053,2021_02_01_neurovascular_datasets,7,11,17,,flatten,10000.0,700,0.458921809660244,0.44824616101106685,0.9698829657992392,15.52614288331254,2.9416442684543522,-0.38841646051016804
2054,2021_02_01_neurovascular_datasets,7,11,17,,flatten,10000.0,700,0.4579896809900306,0.44805761195546695,0.9699585239808375,15.828196919197671,2.9717677213741496,-0.4142277218111566
2055,2021_02_01_neurovascular_datasets,7,11,17,,flatten,10000.0,700,0.45763523921757804,0.44799273016077285,0.9699958282339688,15.98928162061683,2.9882735214501994,-0.42867143889123865
2056,2021_02_01_neurovascular_datasets,7,11,19,,flatten,10000.0,700,0.38418872943724064,0.4069317953193347,0.9748609026995213,14.649673367765555,2.8589268497922298,-0.3156892938295396
2057,2021_02_01_neurovascular_datasets,7,11,19,,flatten,10000.0,700,0.3809838188324719,0.4059994502366889,0.9750539195041616,15.230797386073622,2.914268503920808,-0.3613820560342372
2058,2021_02_01_neurovascular_datasets,7,11,19,,flatten,10000.0,700,0.38004129006502946,0.4056372432373456,0.9751204841510214,15.46481091011081,2.9385319802668515,-0.3817944503780127
2059,2021_02_01_neurovascular_datasets,7,11,19,,flatten,10000.0,700,0.37962610261288166,0.4055121178166526,0.9751518726105788,15.586554216106126,2.9513594056154018,-0.3929642217487075
2060,2021_02_01_neurovascular_datasets,7,11,21,,flatten,10000.0,700,0.3233141631414564,0.3717557699586304,0.9788407875436552,14.46577395136977,2.8405379794985643,-0.29701415225005257
2061,2021_02_01_neurovascular_datasets,7,11,21,,flatten,10000.0,700,0.3207892763156517,0.3708280523034487,0.9789982100551978,14.945182782220682,2.886739024530059,-0.33466594711602504
2062,2021_02_01_neurovascular_datasets,7,11,21,,flatten,10000.0,700,0.32012471209647486,0.37050564717056605,0.9790497299669929,15.142633507010709,2.9070864788935284,-0.35160241460705394
2063,2021_02_01_neurovascular_datasets,7,11,21,,flatten,10000.0,700,0.31976645238736484,0.37036861823592365,0.9790763081601381,15.243539659100312,2.9173821539009053,-0.3606555546860053
2064,2021_02_01_neurovascular_datasets,7,13,0,,flatten,100.0,700,8.961421393916762,2.1778946535693806,0.3826246111819678,14.377636590104611,2.8331527088340716,-0.29278010333728854
2065,2021_02_01_neurovascular_datasets,7,13,0,,flatten,100.0,700,8.9675268722339,2.1784859820629086,0.38235412912776073,14.37004624552445,2.8320650137001997,-0.2916212217459879
2066,2021_02_01_neurovascular_datasets,7,13,0,,flatten,100.0,700,8.974239237218784,2.1791424590002273,0.38206599078901066,14.361231283493797,2.83075731652183,-0.29036504103951705
2067,2021_02_01_neurovascular_datasets,7,13,0,,flatten,100.0,700,8.979464640339335,2.179809245463841,0.38178956812554565,14.351797823679346,2.829526545300651,-0.2891921962058133
2068,2021_02_01_neurovascular_datasets,7,13,1,,flatten,10000.0,700,5.280614497347995,1.5523978769288431,0.6362271212894918,7.374248831800943,1.9834390626586742,0.3075317972602939
2069,2021_02_01_neurovascular_datasets,7,13,1,,flatten,10000.0,700,6.226597374186102,1.7228420710373122,0.5729629597492827,9.21283184839608,2.2233302778195205,0.15374674289349388
2070,2021_02_01_neurovascular_datasets,7,13,1,,flatten,100.0,700,4.5232842821751555,1.4754557972380506,0.6968279768588599,14.566202454826838,2.787172029147195,-0.2915671309131796
2071,2021_02_01_neurovascular_datasets,7,13,1,,flatten,100.0,700,4.658462990534212,1.5107607765330837,0.6867867626378418,15.814071567909364,2.918820612653127,-0.40910400288775023
2072,2021_02_01_neurovascular_datasets,7,13,3,,flatten,10000.0,700,3.7792418426568304,1.3322889861530616,0.7415827051742753,9.32648282146086,2.2643976880735384,0.12279958961096286
2073,2021_02_01_neurovascular_datasets,7,13,3,,flatten,10000.0,700,4.22854921073403,1.433507078509058,0.7116906299285287,11.511608502433957,2.512044978130561,-0.05865492510093516
2074,2021_02_01_neurovascular_datasets,7,13,3,,flatten,10000.0,700,4.465131235978428,1.4872918984769046,0.6953263884452433,12.888061964001043,2.6608629539252022,-0.17531520669942435
2075,2021_02_01_neurovascular_datasets,7,13,3,,flatten,10000.0,700,4.608047127745499,1.5196599136198072,0.6852947861613027,13.774500805943381,2.7540781568320867,-0.2511207420284269
2076,2021_02_01_neurovascular_datasets,7,13,5,,flatten,10000.0,700,2.6065206477008465,1.1104715141717436,0.8237085664211177,11.516746924104439,2.540052235995793,-0.08500376306614588
2077,2021_02_01_neurovascular_datasets,7,13,5,,flatten,10000.0,700,2.7896580223362832,1.1650510252878885,0.8114334138465215,13.792595838846387,2.768232056457045,-0.2698973644289764
2078,2021_02_01_neurovascular_datasets,7,13,5,,flatten,10000.0,700,2.878274207521967,1.191638857294995,0.8052779141721513,15.167209719924113,2.9008425304524987,-0.3836209071058438
2079,2021_02_01_neurovascular_datasets,7,13,5,,flatten,10000.0,700,2.930910396482705,1.2074285202671748,0.8015623569839352,16.037394820721133,2.983334024022238,-0.4562648607306001
2080,2021_02_01_neurovascular_datasets,7,13,7,,flatten,10000.0,700,1.7903470101703745,0.9150982395767613,0.8803800653200998,13.30859586142716,2.7336991845409173,-0.24309536255860215
2081,2021_02_01_neurovascular_datasets,7,13,7,,flatten,10000.0,700,1.8503241000034094,0.9411995581900494,0.8761877645159758,15.404339285424888,2.928096110322618,-0.40856772583914724
2082,2021_02_01_neurovascular_datasets,7,13,7,,flatten,10000.0,700,1.8749637508099333,0.9525703691881455,0.8743344484529558,16.607139656263044,3.037783850805437,-0.5054290543017759
2083,2021_02_01_neurovascular_datasets,7,13,7,,flatten,10000.0,700,1.8896020325955976,0.9592468641936979,0.8732322386464515,17.32557970841139,3.1036069203492755,-0.5647035345333197
2084,2021_02_01_neurovascular_datasets,7,13,9,,flatten,10000.0,700,1.2661854484864485,0.7633670461280054,0.9160130177834108,14.409963213326892,2.8405981746949034,-0.32625842841156777
2085,2021_02_01_neurovascular_datasets,7,13,9,,flatten,10000.0,700,1.2796714628469372,0.7745585656509338,0.914916094057321,16.169558077416717,2.9984182223673432,-0.46217554031945884
